FPC,AAA,HHH,NHHH,Name,Color,Gender,DBL,Temple,VVV,BBB,JJ,FFF,Eyesize,HG,PPP,,,,,,,,,,,,,,,
409717001612,781096520671,PERC,PERC,MARCELLE,WINE,FEMALE,15,135,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717001629,781096520770,PERC,PERC,LORRAINE,PETAL PAISLEY,FEMALE,15,135,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717001629,781096520770,PERC,PERC,LORRAINE,PETAL PAISLEY,FEMALE,15,135,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717001636,781096520824,PERC,PERC,EMERSON,BLUE BAYOU,FEMALE,17,137,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717001636,781096520824,PERC,PERC,EMERSON,BLUE BAYOU,FEMALE,17,137,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717001643,781096520831,PERC,PERC,EMERSON,FLOWER SHOWER,FEMALE,17,137,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717001643,781096520831,PERC,PERC,EMERSON,FLOWER SHOWER,FEMALE,17,137,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717001650,781096520862,PERC,PERC,KARINE,BLACK,FEMALE,16,130,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717001650,781096520862,PERC,PERC,KARINE,BLACK,FEMALE,16,130,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717001667,781096520879,PERC,PERC,KARINE,BROWN,FEMALE,16,130,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717001667,781096520879,PERC,PERC,KARINE,BROWN,FEMALE,16,130,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717001674,781096520886,PERC,PERC,GIA,BLACK,FEMALE,17,135,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717001674,781096520886,PERC,PERC,GIA,BLACK,FEMALE,17,135,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717001681,781096520893,PERC,PERC,GIA,BROWN,FEMALE,17,135,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717001681,781096520893,PERC,PERC,GIA,BROWN,FEMALE,17,135,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717001698,781096520985,PERC,PERC,GAIL,BITTERSWEET,FEMALE,16,135,8/26/2015,8/26/2015,PERC,CHINA,57,0,A,,,,,,,,,,,,,,,
409717001698,781096520985,PERC,PERC,GAIL,BITTERSWEET,FEMALE,16,135,8/26/2015,8/26/2015,PERC,CHINA,57,0,A,,,,,,,,,,,,,,,
409717001704,781096520992,PERC,PERC,GAIL,HEATHER,FEMALE,16,135,8/26/2015,8/26/2015,PERC,CHINA,57,0,A,,,,,,,,,,,,,,,
409717001704,781096520992,PERC,PERC,GAIL,HEATHER,FEMALE,16,135,8/26/2015,8/26/2015,PERC,CHINA,57,0,A,,,,,,,,,,,,,,,
409717001711,781096521029,PERC,PERC,FARRAH,CLEMENTINE,FEMALE,16,130,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717001711,781096521029,PERC,PERC,FARRAH,CLEMENTINE,FEMALE,16,130,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717001728,781096521036,PERC,PERC,FARRAH,FLOWER SHOWER,FEMALE,16,130,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717001728,781096521036,PERC,PERC,FARRAH,FLOWER SHOWER,FEMALE,16,130,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717001735,781096521326,PERC,PERC,LUCETTE,BLACK,FEMALE,16,135,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717001735,781096521326,PERC,PERC,LUCETTE,BLACK,FEMALE,16,135,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717001742,781096521333,PERC,PERC,LUCETTE,PLUM,FEMALE,16,135,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717001742,781096521333,PERC,PERC,LUCETTE,PLUM,FEMALE,16,135,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717001759,781096522040,PERC,PERC,JASMINE,FLOWER SHOWER,FEMALE,16,138,8/26/2015,8/26/2015,PERC,CHINA,54,0,A,,,,,,,,,,,,,,,
409717001759,781096522040,PERC,PERC,JASMINE,FLOWER SHOWER,FEMALE,16,138,8/26/2015,8/26/2015,PERC,CHINA,54,0,A,,,,,,,,,,,,,,,
409717001766,781096522361,PERC,PERC,DEVYN,BLACK,FEMALE,15,135,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717001766,781096522361,PERC,PERC,DEVYN,BLACK,FEMALE,15,135,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717001773,781096522378,PERC,PERC,DEVYN,CARAMEL,FEMALE,15,135,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717001773,781096522378,PERC,PERC,DEVYN,CARAMEL,FEMALE,15,135,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717001780,781096522675,PERC,PERC,MARCELLA S.,PINK SWIRLS,FEMALE,17,135,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717001780,781096522675,PERC,PERC,MARCELLA S.,PINK SWIRLS,FEMALE,17,135,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717001797,781096522897,PERC,PERC,MARCELLA S.,ZIGGY ZINNIA,FEMALE,17,135,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717001797,781096522897,PERC,PERC,MARCELLA S.,ZIGGY ZINNIA,FEMALE,17,135,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717001803,781096522972,PERC,PERC,EMELINE,BLACK MIDNIGHT BLUE,FEMALE,16,135,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717001803,781096522972,PERC,PERC,EMELINE,BLACK MIDNIGHT BLUE,FEMALE,16,135,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717001810,781096522989,PERC,PERC,EMELINE,TOFFEE IVORY HORN,FEMALE,16,135,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717001810,781096522989,PERC,PERC,EMELINE,TOFFEE IVORY HORN,FEMALE,16,135,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717001827,781096523023,PERC,PERC,DELPHINE,CARAMEL,FEMALE,15,135,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717001827,781096523023,PERC,PERC,DELPHINE,CARAMEL,FEMALE,15,135,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717001834,781096523030,PERC,PERC,DELPHINE,EBONY,FEMALE,15,135,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717001834,781096523030,PERC,PERC,DELPHINE,EBONY,FEMALE,15,135,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717001841,781096523634,PERC,PERC,DARLENE,CHERRY BLOSSOMS,FEMALE,17,140,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717001841,781096523634,PERC,PERC,DARLENE,CHERRY BLOSSOMS,FEMALE,17,140,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717001858,781096523641,PERC,PERC,DARLENE,INK BLUE,FEMALE,17,140,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717001858,781096523641,PERC,PERC,DARLENE,INK BLUE,FEMALE,17,140,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717001865,781096523894,PERC,PERC,LENA,EBONY,FEMALE,16,135,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717001865,781096523894,PERC,PERC,LENA,EBONY,FEMALE,16,135,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717001872,781096523900,PERC,PERC,LENA,MIDNIGHT,FEMALE,16,135,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717001872,781096523900,PERC,PERC,LENA,MIDNIGHT,FEMALE,16,135,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717001889,781096524259,PERC,PERC,FLORETTE,EBONY,FEMALE,16,135,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717001889,781096524259,PERC,PERC,FLORETTE,EBONY,FEMALE,16,135,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717001896,781096524266,PERC,PERC,FLORETTE,TORTOISE,FEMALE,16,135,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717001896,781096524266,PERC,PERC,FLORETTE,TORTOISE,FEMALE,16,135,8/26/2015,8/26/2015,PERC,CHINA,52,0,A,,,,,,,,,,,,,,,
409717001902,781096524570,PERC,PERC,GWEN,MOON BLOOMS,FEMALE,17,135,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717001902,781096524570,PERC,PERC,GWEN,MOON BLOOMS,FEMALE,17,135,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717001919,781096524587,PERC,PERC,GWEN,RIO,FEMALE,17,135,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
409717001919,781096524587,PERC,PERC,GWEN,RIO,FEMALE,17,135,8/26/2015,8/26/2015,PERC,CHINA,53,0,A,,,,,,,,,,,,,,,
409717001926,781096520787,PERC,PERC,LYNN,BITTERSWEET,FEMALE,17,135,8/26/2015,8/26/2015,PERC,CHINA,54,0,A,,,,,,,,,,,,,,,
409717001926,781096520787,PERC,PERC,LYNN,BITTERSWEET,FEMALE,17,135,8/26/2015,8/26/2015,PERC,CHINA,54,0,A,,,,,,,,,,,,,,,
409717001933,751286140958,PERC,PERC,V336,BLACK,MALE,16,140,8/13/2015,8/13/2015,PERC,JAPAN,55,0,A,,,,,,,,,,,,,,,
409717001933,751286140958,PERC,PERC,V336,BLACK,MALE,16,140,8/26/2015,8/26/2015,PERC,JAPAN,55,0,A,,,,,,,,,,,,,,,
409717001933,751286140958,PERC,PERC,V336,BLACK,MALE,16,140,8/26/2015,8/26/2015,PERC,JAPAN,55,0,A,,,,,,,,,,,,,,,
409717001933,751286140958,PERC,PERC,V336,BLACK,MALE,16,140,8/26/2015,8/26/2015,PERC,JAPAN,55,0,A,,,,,,,,,,,,,,,
409717001940,751286140996,PERC,PERC,V336,OLIVE,MALE,16,140,8/13/2015,8/13/2015,PERC,JAPAN,55,0,A,,,,,,,,,,,,,,,
409717001940,751286140996,PERC,PERC,V336,OLIVE,MALE,16,140,8/26/2015,8/26/2015,PERC,JAPAN,55,0,A,,,,,,,,,,,,,,,
409717001940,751286140996,PERC,PERC,V336,OLIVE,MALE,16,140,8/26/2015,8/26/2015,PERC,JAPAN,55,0,A,,,,,,,,,,,,,,,
409717001940,751286140996,PERC,PERC,V336,OLIVE,MALE,16,140,8/26/2015,8/26/2015,PERC,JAPAN,55,0,A,,,,,,,,,,,,,,,
409717001957,751286202380,PERC,PERC,V337,BLACK,MALE,20,145,8/13/2015,8/13/2015,PERC,JAPAN,50,0,A,,,,,,,,,,,,,,,
409717001957,751286202380,PERC,PERC,V337,BLACK,MALE,20,145,8/26/2015,8/26/2015,PERC,JAPAN,50,0,A,,,,,,,,,,,,,,,
409717001957,751286202380,PERC,PERC,V337,BLACK,MALE,20,145,8/26/2015,8/26/2015,PERC,JAPAN,50,0,A,,,,,,,,,,,,,,,
409717001957,751286202380,PERC,PERC,V337,BLACK,MALE,20,145,8/26/2015,8/26/2015,PERC,JAPAN,50,0,A,,,,,,,,,,,,,,,
409717001964,751286202403,PERC,PERC,V337,OLIVE,MALE,20,145,8/13/2015,8/13/2015,PERC,JAPAN,50,0,A,,,,,,,,,,,,,,,
409717001964,751286202403,PERC,PERC,V337,OLIVE,MALE,20,145,8/26/2015,8/26/2015,PERC,JAPAN,50,0,A,,,,,,,,,,,,,,,
409717001964,751286202403,PERC,PERC,V337,OLIVE,MALE,20,145,8/26/2015,8/26/2015,PERC,JAPAN,50,0,A,,,,,,,,,,,,,,,
409717001964,751286202403,PERC,PERC,V337,OLIVE,MALE,20,145,8/26/2015,8/26/2015,PERC,JAPAN,50,0,A,,,,,,,,,,,,,,,
409717001971,751286205855,PERC,PERC,V339,BLACK,MALE,16,140,8/13/2015,8/13/2015,PERC,CHINA,55,0,A,,,,,,,,,,,,,,,
409717001971,751286205855,PERC,PERC,V339,BLACK,MALE,16,140,8/26/2015,8/26/2015,PERC,CHINA,55,0,A,,,,,,,,,,,,,,,
409717001971,751286205855,PERC,PERC,V339,BLACK,MALE,16,140,8/26/2015,8/26/2015,PERC,CHINA,55,0,A,,,,,,,,,,,,,,,
409717001971,751286205855,PERC,PERC,V339,BLACK,MALE,16,140,8/26/2015,8/26/2015,PERC,CHINA,55,0,A,,,,,,,,,,,,,,,
409717001988,751286207903,PERC,PERC,V339,SMOKE,MALE,16,140,8/13/2015,8/13/2015,PERC,CHINA,55,0,A,,,,,,,,,,,,,,,
409717001988,751286207903,PERC,PERC,V339,SMOKE,MALE,16,140,8/26/2015,8/26/2015,PERC,CHINA,55,0,A,,,,,,,,,,,,,,,
409717001988,751286207903,PERC,PERC,V339,SMOKE,MALE,16,140,8/26/2015,8/26/2015,PERC,CHINA,55,0,A,,,,,,,,,,,,,,,
409717001988,751286207903,PERC,PERC,V339,SMOKE,MALE,16,140,8/26/2015,8/26/2015,PERC,CHINA,55,0,A,,,,,,,,,,,,,,,
409717001995,751286221169,PERC,PERC,V344,BLACK,MALE,19,140,8/13/2015,8/13/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717001995,751286221169,PERC,PERC,V344,BLACK,MALE,19,140,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717001995,751286221169,PERC,PERC,V344,BLACK,MALE,19,140,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717001995,751286221169,PERC,PERC,V344,BLACK,MALE,19,140,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002008,751286222210,PERC,PERC,V344,BROWN,MALE,19,140,8/13/2015,8/13/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
409717002008,751286222210,PERC,PERC,V344,BROWN,MALE,19,140,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002008,751286222210,PERC,PERC,V344,BROWN,MALE,19,140,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002008,751286222210,PERC,PERC,V344,BROWN,MALE,19,140,8/26/2015,8/26/2015,PERC,CHINA,51,0,A,,,,,,,,,,,,,,,
409717002015,751286225853,PERC,PERC,V346,BLACK,MALE,18,145,8/13/2015,8/13/2015,PERC,JAPAN,52,0,A,,,,,,,,,,,,,,,
409717002015,751286225853,PERC,PERC,V346,BLACK,MALE,18,145,8/26/2015,8/26/2015,PERC,JAPAN,52,0,A,,,,,,,,,,,,,,,
409717002015,751286225853,PERC,PERC,V346,BLACK,MALE,18,145,8/26/2015,8/26/2015,PERC,JAPAN,52,0,A,,,,,,,,,,,,,,,
409717002015,751286225853,PERC,PERC,V346,BLACK,MALE,18,145,8/26/2015,8/26/2015,PERC,JAPAN,52,0,A,,,,,,,,,,,,,,,
409717002022,751286225877,PERC,PERC,V346,MAHOGANY,MALE,18,145,8/13/2015,8/13/2015,PERC,JAPAN,52,0,A,,,,,,,,,,,,,,,
409717002022,751286225877,PERC,PERC,V346,MAHOGANY,MALE,18,145,8/26/2015,8/26/2015,PERC,JAPAN,52,0,A,,,,,,,,,,,,,,,
409717002022,751286225877,PERC,PERC,V346,MAHOGANY,MALE,18,145,8/26/2015,8/26/2015,PERC,JAPAN,52,0,A,,,,,,,,,,,,,,,
409717002022,751286225877,PERC,PERC,V346,MAHOGANY,MALE,18,145,8/26/2015,8/26/2015,PERC,JAPAN,52,0,A,,,,,,,,,,,,,,,
409717002039,751286225976,PERC,PERC,V348,BLACK,MALE,18,140,8/13/2015,8/13/2015,PERC,JAPAN,49,0,A,,,,,,,,,,,,,,,
409717002039,751286225976,PERC,PERC,V348,BLACK,MALE,18,140,8/26/2015,8/26/2015,PERC,JAPAN,49,0,A,,,,,,,,,,,,,,,
409717002039,751286225976,PERC,PERC,V348,BLACK,MALE,18,140,8/26/2015,8/26/2015,PERC,JAPAN,49,0,A,,,,,,,,,,,,,,,
409717002039,751286225976,PERC,PERC,V348,BLACK,MALE,18,140,8/26/2015,8/26/2015,PERC,JAPAN,49,0,A,,,,,,,,,,,,,,,
409717002046,751286235678,PERC,PERC,V349,BLACK CRYSTAL,MALE,17,140,8/13/2015,8/13/2015,PERC,JAPAN,52,0,A,,,,,,,,,,,,,,,
409717002046,751286235678,PERC,PERC,V349,BLACK CRYSTAL,MALE,17,140,8/26/2015,8/26/2015,PERC,JAPAN,52,0,A,,,,,,,,,,,,,,,
409717002046,751286235678,PERC,PERC,V349,BLACK CRYSTAL,MALE,17,140,8/26/2015,8/26/2015,PERC,JAPAN,52,0,A,,,,,,,,,,,,,,,
409717002046,751286235678,PERC,PERC,V349,BLACK CRYSTAL,MALE,17,140,8/26/2015,8/26/2015,PERC,JAPAN,52,0,A,,,,,,,,,,,,,,,
409717002053,751286235715,PERC,PERC,V349,NAVY,MALE,17,140,8/13/2015,8/13/2015,PERC,JAPAN,52,0,A,,,,,,,,,,,,,,,
409717002053,751286235715,PERC,PERC,V349,NAVY,MALE,17,140,8/26/2015,8/26/2015,PERC,JAPAN,52,0,A,,,,,,,,,,,,,,,
409717002053,751286235715,PERC,PERC,V349,NAVY,MALE,17,140,8/26/2015,8/26/2015,PERC,JAPAN,52,0,A,,,,,,,,,,,,,,,
409717002053,751286235715,PERC,PERC,V349,NAVY,MALE,17,140,8/26/2015,8/26/2015,PERC,JAPAN,52,0,A,,,,,,,,,,,,,,,
409717002060,751286235753,PERC,PERC,V350,BLACK GRADIENT,MALE,19,140,8/13/2015,8/13/2015,PERC,JAPAN,50,0,A,,,,,,,,,,,,,,,
409717002060,751286235753,PERC,PERC,V350,BLACK GRADIENT,MALE,19,140,8/26/2015,8/26/2015,PERC,JAPAN,50,0,A,,,,,,,,,,,,,,,
409717002060,751286235753,PERC,PERC,V350,BLACK GRADIENT,MALE,19,140,8/26/2015,8/26/2015,PERC,JAPAN,50,0,A,,,,,,,,,,,,,,,
409717002060,751286235753,PERC,PERC,V350,BLACK GRADIENT,MALE,19,140,8/26/2015,8/26/2015,PERC,JAPAN,50,0,A,,,,,,,,,,,,,,,
409717002077,751286235791,PERC,PERC,V350,OLIVE,MALE,19,140,8/13/2015,8/13/2015,PERC,JAPAN,50,0,A,,,,,,,,,,,,,,,
409717002077,751286235791,PERC,PERC,V350,OLIVE,MALE,19,140,8/26/2015,8/26/2015,PERC,JAPAN,50,0,A,,,,,,,,,,,,,,,
409717002077,751286235791,PERC,PERC,V350,OLIVE,MALE,19,140,8/26/2015,8/26/2015,PERC,JAPAN,50,0,A,,,,,,,,,,,,,,,
409717002077,751286235791,PERC,PERC,V350,OLIVE,MALE,19,140,8/26/2015,8/26/2015,PERC,JAPAN,50,0,A,,,,,,,,,,,,,,,
409717002084,751286239997,PERC,PERC,V353,BLACK,MALE,20,140,8/13/2015,8/13/2015,PERC,JAPAN,48,0,A,,,,,,,,,,,,,,,                                                                                                                                                                                                                 
409717002084,751286239997,PERC,PERC,V353,BLACK,MALE,20,140,8/26/2015,8/26/2015,PERC,JAPAN,48,0,A,,,,,,,,,,,,,,,
409717002084,751286239997,PERC,PERC,V353,BLACK,MALE,20,140,8/26/2015,8/26/2015,PERC,JAPAN,48,0,A,,,,,,,,,,,,,,,
409717002084,751286239997,PERC,PERC,V353,BLACK,MALE,20,140,8/26/2015,8/26/2015,PERC,JAPAN,48,0,A,,,,,,,,,,,,,,,
409717002091,751286240009,PERC,PERC,V353,BROWN HORN,MALE,20,140,8/13/2015,8/13/2015,PERC,JAPAN,48,0,A,,,,,,,,,,,,,,,
409717002091,751286240009,PERC,PERC,V353,BROWN HORN,MALE,20,140,8/26/2015,8/26/2015,PERC,JAPAN,48,0,A,,,,,,,,,,,,,,,
409717002091,751286240009,PERC,PERC,V353,BROWN HORN,MALE,20,140,8/26/2015,8/26/2015,PERC,JAPAN,48,0,A,,,,,,,,,,,,,,,
409717002091,751286240009,PERC,PERC,V353,BROWN HORN,MALE,20,140,8/26/2015,8/26/2015,PERC,JAPAN,48,0,A,,,,,,,,,,,,,,,
409717002107,751286247466,PERC,PERC,V355,BLACK TORT,MALE,18,140,8/13/2015,8/13/2015,PERC,JAPAN,51,0,A,,,,,,,,,,,,,,,
409717002107,751286247466,PERC,PERC,V355,BLACK TORT,MALE,18,140,8/26/2015,8/26/2015,PERC,JAPAN,51,0,A,,,,,,,,,,,,,,,
409717002107,751286247466,PERC,PERC,V355,BLACK TORT,MALE,18,140,8/26/2015,8/26/2015,PERC,JAPAN,51,0,A,,,,,,,,,,,,,,,
409717002107,751286247466,PERC,PERC,V355,BLACK TORT,MALE,18,140,8/26/2015,8/26/2015,PERC,JAPAN,51,0,A,,,,,,,,,,,,,,,
409717002114,751286247480,PERC,PERC,V355,REDWOOD,MALE,18,140,8/13/2015,8/13/2015,PERC,JAPAN,51,0,A,,,,,,,,,,,,,,,
409717002114,751286247480,PERC,PERC,V355,REDWOOD,MALE,18,140,8/26/2015,8/26/2015,PERC,JAPAN,51,0,A,,,,,,,,,,,,,,,
409717002114,751286247480,PERC,PERC,V355,REDWOOD,MALE,18,140,8/26/2015,8/26/2015,PERC,JAPAN,51,0,A,,,,,,,,,,,,,,,
409717002114,751286247480,PERC,PERC,V355,REDWOOD,MALE,18,140,8/26/2015,8/26/2015,PERC,JAPAN,51,0,A,,,,,,,,,,,,,,,
409717002121,751286251517,PERC,PERC,V348,MATT BLACK,MALE,18,140,8/13/2015,8/13/2015,PERC,JAPAN,49,0,A,,,,,,,,,,,,,,,
409717002121,751286251517,PERC,PERC,V348,MATT BLACK,MALE,18,140,8/26/2015,8/26/2015,PERC,JAPAN,49,0,A,,,,,,,,,,,,,,,
409717002121,751286251517,PERC,PERC,V348,MATT BLACK,MALE,18,140,8/26/2015,8/26/2015,PERC,JAPAN,49,0,A,,,,,,,,,,,,,,,
409717002121,751286251517,PERC,PERC,V348,MATT BLACK,MALE,18,140,8/26/2015,8/26/2015,PERC,JAPAN,49,0,A,,,,,,,,,,,,,,,
409717002138,751286253887,PERC,PERC,V356,BLACK TORT,MALE,20,140,8/13/2015,8/13/2015,PERC,JAPAN,43,0,A,,,,,,,,,,,,,,,
409717002138,751286253887,PERC,PERC,V356,BLACK TORT,MALE,20,140,8/26/2015,8/26/2015,PERC,JAPAN,43,0,A,,,,,,,,,,,,,,,
409717002138,751286253887,PERC,PERC,V356,BLACK TORT,MALE,20,140,8/26/2015,8/26/2015,PERC,JAPAN,43,0,A,,,,,,,,,,,,,,,
409717002138,751286253887,PERC,PERC,V356,BLACK TORT,MALE,20,140,8/26/2015,8/26/2015,PERC,JAPAN,43,0,A,,,,,,,,,,,,,,,
409717002145,751286253917,PERC,PERC,V356,NAVY,MALE,20,140,8/13/2015,8/13/2015,PERC,JAPAN,43,0,A,,,,,,,,,,,,,,,
409717002145,751286253917,PERC,PERC,V356,NAVY,MALE,20,140,8/26/2015,8/26/2015,PERC,JAPAN,43,0,A,,,,,,,,,,,,,,,
409717002145,751286253917,PERC,PERC,V356,NAVY,MALE,20,140,8/26/2015,8/26/2015,PERC,JAPAN,43,0,A,,,,,,,,,,,,,,,
409717002145,751286253917,PERC,PERC,V356,NAVY,MALE,20,140,8/26/2015,8/26/2015,PERC,JAPAN,43,0,A,,,,,,,,,,,,,,,
409717002152,751286253948,PERC,PERC,V357,BLACK GRADIENT,MALE,18,140,8/13/2015,8/13/2015,PERC,JAPAN,52,0,A,,,,,,,,,,,,,,,
409717002152,751286253948,PERC,PERC,V357,BLACK GRADIENT,MALE,18,140,8/26/2015,8/26/2015,PERC,JAPAN,52,0,A,,,,,,,,,,,,,,,
409717002152,751286253948,PERC,PERC,V357,BLACK GRADIENT,MALE,18,140,8/26/2015,8/26/2015,PERC,JAPAN,52,0,A,,,,,,,,,,,,,,,
409717002152,751286253948,PERC,PERC,V357,BLACK GRADIENT,MALE,18,140,8/26/2015,8/26/2015,PERC,JAPAN,52,0,A,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
409717002169,751286253955,PERC,PERC,V357,MATTE TORT,MALE,18,140,8/13/2015,8/13/2015,PERC,JAPAN,52,0,A,,,,,,,,,,,,,,,
409717002169,751286253955,PERC,PERC,V357,MATTE TORT,MALE,18,140,8/26/2015,8/26/2015,PERC,JAPAN,52,0,A,,,,,,,,,,,,,,,
409717002169,751286253955,PERC,PERC,V357,MATTE TORT,MALE,18,140,8/26/2015,8/26/2015,PERC,JAPAN,52,0,A,,,,,,,,,,,,,,,
409717002169,751286253955,PERC,PERC,V357,MATTE TORT,MALE,18,140,8/26/2015,8/26/2015,PERC,JAPAN,52,0,A,,,,,,,,,,,,,,,
409717002176,764724244736,PERC,PERC,B834,EBONY,MALE,16,135,8/13/2015,8/13/2015,PERC,CHINA,54,0,A,,,,,,,,,,,,,,,
409717002176,764724244736,PERC,PERC,B834,EBONY,MALE,16,135,8/26/2015,8/26/2015,PERC,CHINA,54,0,A,,,,,,,,,,,,,,,
409717002176,764724244736,PERC,PERC,B834,EBONY,MALE,16,135,8/26/2015,8/26/2015,PERC,CHINA,54,0,A,,,,,,,,,,,,,,,
409717002176,764724244736,PERC,PERC,B834,EBONY,MALE,16,135,8/26/2015,8/26/2015,PERC,CHINA,54,0,A,,,,,,,,,,,,,,,
409717002183,764724244750,PERC,PERC,B834,BROWN,MALE,16,135,8/13/2015,8/13/2015,PERC,CHINA,54,0,A,,,,,,,,,,,,,,,
409717002183,764724244750,PERC,PERC,B834,BROWN,MALE,16,135,8/26/2015,8/26/2015,PERC,CHINA,54,0,A,,,,,,,,,,,,,,,
